dgp,truth,sigma,rep,origin,horizon,model,obs,pred,sqerr,band_retained
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,1,M1b_autonomous_Allee,9.636001397895416,12.058880268605517,5.8703420221334515,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,1,M2_stockflow_regimeC,9.636001397895416,12.187697721629622,6.511154128558659,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,1,M3_AR_residual,9.636001397895416,12.343217202292543,7.32901741157758,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,1,M4_delayed_info,9.636001397895416,14.226267269311501,21.070540770287266,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,1,M1_autonomous_Schaefer,1.499217638560142,4.645451690487272,9.898788709505808,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,1,M1b_autonomous_Allee,1.499217638560142,4.636089822833,9.839967100464772,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,1,M2_stockflow_regimeC,1.499217638560142,4.645451690487272,9.898788709505808,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,1,M3_AR_residual,1.499217638560142,4.8284365360615205,11.083698467480295,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,1,M4_delayed_info,1.499217638560142,7.256079515074161,33.141458665260515,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,1,M1_autonomous_Schaefer,9.488515830807124,0.001,90.0129566398158,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,1,M1b_autonomous_Allee,9.488515830807124,0.001,90.0129566398158,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,1,M2_stockflow_regimeC,9.488515830807124,0.001,90.0129566398158,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,1,M3_AR_residual,9.488515830807124,0.001,90.0129566398158,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,1,M4_delayed_info,9.488515830807124,0.001,90.0129566398158,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,1,M1_autonomous_Schaefer,0.001,4.497824279554509,20.221428601190926,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,1,M1b_autonomous_Allee,0.001,4.488600151094021,20.138555116099074,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,1,M2_stockflow_regimeC,0.001,4.497824279554509,20.221428601190926,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,1,M3_AR_residual,0.001,3.283982230760813,10.777972327491245,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,5,M1_autonomous_Schaefer,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,5,M1b_autonomous_Allee,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,5,M2_stockflow_regimeC,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,5,M3_AR_residual,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,5,M4_delayed_info,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,5,M1_autonomous_Schaefer,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,5,M1b_autonomous_Allee,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,5,M2_stockflow_regimeC,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,5,M3_AR_residual,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,5,M4_delayed_info,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,1,M1_autonomous_Schaefer,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,5,M1_autonomous_Schaefer,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,1,M1b_autonomous_Allee,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,5,M1b_autonomous_Allee,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,1,M2_stockflow_regimeC,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,5,M2_stockflow_regimeC,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,1,M3_AR_residual,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,5,M3_AR_residual,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,1,M4_delayed_info,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,5,M4_delayed_info,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,1,M1_autonomous_Schaefer,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,5,M1_autonomous_Schaefer,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,1,M1b_autonomous_Allee,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,5,M1b_autonomous_Allee,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,1,M2_stockflow_regimeC,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,5,M2_stockflow_regimeC,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,1,M3_AR_residual,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,5,M3_AR_residual,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,1,M4_delayed_info,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,5,M4_delayed_info,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,1,M1_autonomous_Schaefer,0.001,6.322455677065642,39.96080187710543,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,1,M1b_autonomous_Allee,0.001,6.311541070787099,39.822928606090784,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,1,M2_stockflow_regimeC,0.001,6.322455677065642,39.96080187710543,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,1,M3_AR_residual,0.001,6.365407271089273,40.505679912294006,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,1,M4_delayed_info,0.001,1.5285857919649353,2.333518351813139,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,1,M1_autonomous_Schaefer,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,5,M1_autonomous_Schaefer,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,1,M1b_autonomous_Allee,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,5,M1b_autonomous_Allee,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,1,M2_stockflow_regimeC,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,5,M2_stockflow_regimeC,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,1,M3_AR_residual,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,5,M3_AR_residual,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,1,M4_delayed_info,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,5,M4_delayed_info,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,1,M1_autonomous_Schaefer,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,1,M1b_autonomous_Allee,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,1,M2_stockflow_regimeC,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,1,M3_AR_residual,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,1,M4_delayed_info,1.0199425623718974,0.001,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2011,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2011,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2011,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2011,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2011,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2012,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2012,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2012,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2012,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2012,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2013,1,M1_autonomous_Schaefer,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2013,1,M1b_autonomous_Allee,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2013,1,M2_stockflow_regimeC,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2013,1,M3_AR_residual,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2013,1,M4_delayed_info,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2014,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2014,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2014,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2014,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2014,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1990,1,naive_persist,8.42406804535338,4.434886145415601,15.913572230791187,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1990,5,naive_persist,23.76184851238996,4.434886145415601,373.53147433444315,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1991,1,naive_persist,27.068783165586993,8.42406804535338,347.6254019146679,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1991,5,naive_persist,17.058390046150052,8.42406804535338,74.55151641344145,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1992,1,naive_persist,9.687750839970006,27.068783165586993,302.1002847041426,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1992,5,naive_persist,9.636001397895416,27.068783165586993,303.90188015995983,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1993,1,naive_persist,12.352331273324989,9.687750839970006,7.099988885818229,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1993,5,naive_persist,1.499217638560142,9.687750839970006,67.05207599059169,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1994,1,naive_persist,23.76184851238996,12.352331273324989,130.17708362852076,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1994,5,naive_persist,9.488515830807124,12.352331273324989,8.201438888803795,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1995,1,naive_persist,17.058390046150052,23.76184851238996,44.936355408603504,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1995,5,naive_persist,0.001,23.76184851238996,564.5779220287442,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,1,naive_persist,9.636001397895416,17.058390046150052,55.09185324573927,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1996,5,naive_persist,0.001,17.058390046150052,290.95455518649885,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,1,naive_persist,1.499217638560142,9.636001397895416,66.20724994618229,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1997,5,naive_persist,0.001,9.636001397895416,92.83325193744663,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,1,naive_persist,9.488515830807124,1.499217638560142,63.8288856046409,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1998,5,naive_persist,0.001,1.499217638560142,2.244656092492728,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,1,naive_persist,0.001,9.488515830807124,90.0129566398158,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,1999,5,naive_persist,0.001,9.488515830807124,90.0129566398158,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,1,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2000,5,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,1,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2001,5,naive_persist,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,1,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2002,5,naive_persist,11.311400175513045,0.001,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,1,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2003,5,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,1,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2004,5,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,1,naive_persist,3.377501963675721,0.001,11.400765510706002,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2005,5,naive_persist,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,1,naive_persist,11.311400175513045,3.377501963675721,62.94674083579548,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2006,5,naive_persist,1.0199425623718974,3.377501963675721,5.558086330676043,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,1,naive_persist,0.001,11.311400175513045,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2007,5,naive_persist,0.001,11.311400175513045,127.92515213024554,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,1,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2008,5,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,1,naive_persist,1.773843560305714,0.001,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2009,5,naive_persist,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,1,naive_persist,1.0199425623718974,1.773843560305714,0.5683667146856047,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2010,5,naive_persist,0.001,1.773843560305714,3.1429742893174404,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2011,1,naive_persist,0.001,1.0199425623718974,1.0382439454130084,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2012,1,naive_persist,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2013,1,naive_persist,0.6271298574005986,0.001,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,24,2014,1,naive_persist,0.001,0.6271298574005986,0.3920385983284939,False
D4_M1b_depens,M1b_autonomous_Allee,33.8,0,1990,1,M1_autonomous_Schaefer,0.001,2.0426090688007212,4.168167589809348,False
D4_M1b_depens,M1b_autonomous_Allee,33.8,0,1990,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,33.8,0,1990,1,M1b_autonomous_Allee,0.001,2.0352285232687395,4.138085684880117,False
D4_M1b_depens,M1b_autonomous_Allee,33.8,0,1990,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,33.8,0,1990,1,M2_stockflow_regimeC,0.001,2.0426090688007212,4.168167589809348,False
D4_M1b_depens,M1b_autonomous_Allee,33.8,0,1990,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
