origin,horizon,model,target,obs,pred,sqerr,abserr
1982,5,R_persist,R,2003.6,422.4,2500193.4399999995,1581.1999999999998
1982,5,R_mean,R,2003.6,608.565306122449,1946121.7971220326,1395.034693877551
1982,5,naive_persist,H,684.2446428571428,665.4723287671233,352.399776294347,18.772314090019563
1982,5,M1,H,684.2446428571428,664.5772248570834,386.8073307890627,19.667418000059456
1982,5,M2_Rar,H,684.2446428571428,644.2863904313349,1596.661936924585,39.95825242580793
1982,5,M2_enso,H,684.2446428571428,664.6718630127216,383.0937108381821,19.572779844421234
1982,5,M2_precip,H,684.2446428571428,642.1037033820347,1775.858779844724,42.1409394751081
1982,5,M2_combo,H,684.2446428571428,656.2280059502002,784.9319435754587,28.016636906942608
1982,5,M2_precip_oracle,H,684.2446428571428,655.292324406093,838.2367436909982,28.95231845104979
1983,1,M2_Rar,R,197.9,565.3847671474696,135045.05408542996,367.4847671474696
1983,1,M2_enso,R,197.9,535.6593951642692,114081.40902173296,337.7593951642692
1983,1,M2_precip,R,197.9,608.4768989005318,168573.38991077748,410.5768989005318
1983,1,M2_combo,R,197.9,543.411196186022,119377.98668989583,345.51119618602206
1983,1,M2_precip_oracle,R,197.9,434.52675086361387,55992.21922427078,236.62675086361386
1983,1,R_persist,R,197.9,420.1,49372.84000000001,222.20000000000002
1983,1,R_mean,R,197.9,604.7959999999999,165564.35481599998,406.89599999999996
1983,1,naive_persist,H,638.7970218579235,657.3258677685951,343.31813078141295,18.528845910671635
1983,1,M1,H,638.7970218579235,658.7800353786726,399.3208293704401,19.98301352074907
1983,1,M2_Rar,H,638.7970218579235,653.4159563208976,213.71324483273338,14.618934462974153
1983,1,M2_enso,H,638.7970218579235,652.8180402427909,196.58895654878893,14.021018384867375
1983,1,M2_precip,H,638.7970218579235,654.2827403742515,239.80747796694408,15.485718516328006
1983,1,M2_combo,H,638.7970218579235,652.9739651700822,200.98572167616285,14.176943312158755
1983,1,M2_precip_oracle,H,638.7970218579235,650.7837903742616,143.682619464274,11.986768516338088
1983,5,M2_Rar,R,355.5,565.3847671474696,44051.61548054752,209.88476714746957
1983,5,M2_enso,R,355.5,535.6593951642692,32457.407665955303,180.1593951642692
1983,5,M2_precip,R,355.5,608.4768989005318,63997.31137732986,252.97689890053175
1983,5,M2_combo,R,355.5,543.411196186022,35310.617652061665,187.91119618602204
1983,5,M2_precip_oracle,R,355.5,173.7544323622766,33031.45135595829,181.7455676377234
1983,5,R_persist,R,355.5,420.1,4173.160000000003,64.60000000000002
1983,5,R_mean,R,355.5,604.7959999999999,62148.49561599997,249.29599999999994
1983,5,naive_persist,H,664.6300273224043,657.3258677685951,53.35074678750221,7.3041595538092
1983,5,M1,H,664.6300273224043,661.9096105703047,7.40066730510411,2.720416752099595
1983,5,M2_Rar,H,664.6300273224043,644.9488763699896,387.3477028117328,19.68115095241467
1983,5,M2_enso,H,664.6300273224043,643.0561475307795,465.4322892634765,21.57387979162479
1983,5,M2_precip,H,664.6300273224043,647.6927182488452,286.87243865326957,16.937309073559163
1983,5,M2_combo,H,664.6300273224043,643.5497345364519,444.378743941479,21.08029278595245
1983,5,M2_precip_oracle,H,664.6300273224043,645.4198125630476,369.03235110060774,19.210214759356745
1984,1,M2_Rar,R,1003.3,497.42090055304095,255913.66325726625,505.879099446959
1984,1,M2_enso,R,1003.3,534.5796619929297,219698.7552614622,468.72033800707027
1984,1,M2_precip,R,1003.3,533.3740616867228,220830.38749961395,469.92593831327713
1984,1,M2_combo,R,1003.3,472.0082130560979,282270.9628740446,531.291786943902
1984,1,M2_precip_oracle,R,1003.3,712.2157284843665,84730.053123787,291.0842715156334
1984,1,R_persist,R,1003.3,197.9,648669.1599999999,805.4
1984,1,R_mean,R,1003.3,596.8176470588236,165227.90325259508,406.4823529411764
1984,1,naive_persist,H,659.312561983471,638.7970218579235,420.8873866429514,20.515540125547545
1984,1,M1,H,659.312561983471,643.8087913675886,240.36690330989993,15.503770615882445
1984,1,M2_Rar,H,659.312561983471,634.0616201256375,637.610064707687,25.25094185783348
1984,1,M2_enso,H,659.312561983471,634.8199220823445,599.8894093262537,24.492639901126495
1984,1,M2_precip,H,659.312561983471,634.7953192959282,601.0951889998746,24.517242687542876
1984,1,M2_combo,H,659.312561983471,633.5430212836043,664.069227882089,25.769540699866752
1984,1,M2_precip_oracle,H,659.312561983471,638.4449561680497,435.4569724678078,20.86760581542137
1984,5,M2_Rar,R,214.4,497.42090055304095,80100.83014985432,283.020900553041
1984,5,M2_enso,R,214.4,534.5796619929297,102515.01595390672,320.1796619929297
1984,5,M2_precip,R,214.4,533.3740616867228,101744.45202892527,318.97406168672285
1984,5,M2_combo,R,214.4,472.0082130560979,66361.9914339559,257.60821305609784
1984,5,M2_precip_oracle,R,214.4,320.19537052030194,11192.66042352797,105.79537052030193
1984,5,R_persist,R,214.4,197.9,272.25,16.5
1984,5,R_mean,R,214.4,596.8176470588236,146243.25678200697,382.4176470588236
1984,5,naive_persist,H,644.1396164383561,638.7970218579235,28.543316850868433,5.34259458043266
1984,5,M1,H,644.1396164383561,655.0305308531466,118.61201679029091,10.890914414790473
1984,5,M2_Rar,H,644.1396164383561,623.724971939381,416.7577100195352,20.41464449897512
1984,5,M2_enso,H,644.1396164383561,626.1385295615131,324.03912874765047,18.001086876843033
1984,5,M2_precip,H,644.1396164383561,626.0602227047845,326.86447777351134,18.079393733571692
1984,5,M2_combo,H,644.1396164383561,622.0743521869888,486.87588648267007,22.065264251367353
1984,5,M2_precip_oracle,H,644.1396164383561,624.0605086083428,403.1705712493014,20.0791078300133
1985,1,M2_Rar,R,1153.7,709.2254797974948,197557.59910924724,444.47452020250523
1985,1,M2_enso,R,1153.7,573.975089371207,336080.9720035621,579.724910628793
1985,1,M2_precip,R,1153.7,659.0180689365473,244710.21292066667,494.6819310634528
1985,1,M2_combo,R,1153.7,628.6723215757924,275654.0631115133,525.0276784242077
1985,1,M2_precip_oracle,R,1153.7,899.9602403244472,64383.8656402073,253.73975967555282
1985,1,R_persist,R,1153.7,1003.3,22620.16000000003,150.4000000000001
1985,1,R_mean,R,1153.7,604.6346153846154,301472.7965828403,549.0653846153847
1985,1,naive_persist,H,666.7662465753424,659.312561983471,55.5574139951006,7.453684591871365
1985,1,M1,H,666.7662465753424,660.3038948227476,41.761990174265435,6.462351752594827
1985,1,M2_Rar,H,666.7662465753424,656.2516307037271,110.55714692762479,10.51461587161532
1985,1,M2_enso,H,666.7662465753424,653.4137713129151,178.28859563373388,13.352475262427333
1985,1,M2_precip,H,666.7662465753424,655.1981655569647,133.8204984477507,11.568081018377711
1985,1,M2_combo,H,666.7662465753424,654.561443076183,148.95722845309413,12.204803499159425
1985,1,M2_precip_oracle,H,666.7662465753424,660.2536777929049,42.413552145979246,6.512568782437484
1985,5,M2_Rar,R,1123.2,709.2254797974948,171374.90337689442,413.97452020250523
1985,5,M2_enso,R,1123.2,573.975089371207,301648.0024552057,549.224910628793
1985,5,M2_precip,R,1123.2,659.0180689365473,215464.86512579603,464.1819310634528
1985,5,M2_combo,R,1123.2,628.6723215757924,244557.62472763658,494.5276784242077
1985,5,M2_precip_oracle,R,1123.2,687.1018400905992,190181.60507636532,436.0981599094008
1985,5,R_persist,R,1123.2,1003.3,14376.010000000022,119.90000000000009
1985,5,R_mean,R,1123.2,604.6346153846154,268910.0581213019,518.5653846153847
1985,5,naive_persist,H,645.8410220994475,659.312561983471,181.48238684683628,13.471539884023514
1985,5,M1,H,645.8410220994475,662.3092531045438,271.2026324372151,16.4682310050963
1985,5,M2_Rar,H,645.8410220994475,650.1255924112373,18.357542756670725,4.284570311789821
1985,5,M2_enso,H,645.8410220994475,641.6081428212392,17.91726698388535,4.2328792782083156
1985,5,M2_precip,H,645.8410220994475,646.963759830166,1.2605400119790182,1.1227377307185407
1985,5,M2_combo,H,645.8410220994475,645.052723768818,0.621414258073192,0.7882983306294591
1985,5,M2_precip_oracle,H,645.8410220994475,639.6332000371849,38.537054756714376,6.207822062262608
1986,1,M2_Rar,R,2003.6,766.5831030861716,1530210.803250317,1237.0168969138283
1986,1,M2_enso,R,2003.6,723.4936917435108,1638672.1604380577,1280.1063082564892
1986,1,M2_precip,R,2003.6,744.1587829228982,1586192.1792726507,1259.4412170771016
1986,1,M2_combo,R,2003.6,824.025345278526,1391396.3660612844,1179.574654721474
1986,1,M2_precip_oracle,R,2003.6,836.0392149475249,1363198.1867923518,1167.560785052475
1986,1,R_persist,R,2003.6,1153.7,722330.0099999998,849.8999999999999
1986,1,R_mean,R,2003.6,614.9943396226415,1928225.6800320395,1388.6056603773584
1986,1,naive_persist,H,684.2446428571428,666.7662465753424,305.494336583655,17.47839628180043
1986,1,M1,H,684.2446428571428,665.9751930795165,333.7727951772089,18.269449777626278
1986,1,M2_Rar,H,684.2446428571428,665.1422505439257,364.9013920880572,19.102392313217138
1986,1,M2_enso,H,684.2446428571428,664.2408519365375,400.1516511952909,20.003790920605297
1986,1,M2_precip,H,684.2446428571428,664.6731503558061,383.04331872987893,19.571492501336706
1986,1,M2_combo,H,684.2446428571428,666.3438997543473,320.43660363228275,17.90074310279556
1986,1,M2_precip_oracle,H,684.2446428571428,666.5952210198633,311.50209119023964,17.649421837279533
1986,5,M2_Rar,R,1508.4,766.5831030861716,550292.3085468616,741.8168969138285
1986,5,M2_enso,R,1508.4,723.4936917435108,616077.912740831,784.9063082564893
1986,5,M2_precip,R,1508.4,744.1587829228982,584064.6378794899,764.2412170771019
1986,5,M2_combo,R,1508.4,824.025345278526,468368.6680251369,684.3746547214741
1986,5,M2_precip_oracle,R,1508.4,1090.3672633843087,174751.36888240403,418.0327366156914
1986,5,R_persist,R,1508.4,1153.7,125812.09000000003,354.70000000000005
1986,5,R_mean,R,1508.4,614.9943396226415,798173.6739943041,893.4056603773586
1986,5,naive_persist,H,654.815867768595,666.7662465753424,142.81155362475695,11.95037880674738
1986,5,M1,H,654.815867768595,664.3875257991232,91.6166374533744,9.57165803052817
1986,5,M2_Rar,H,654.815867768595,661.8896980016431,50.03907416598472,7.0738302330480565
1986,5,M2_enso,H,654.815867768595,659.182970886455,19.07158964202239,4.367103117859983
1986,5,M2_precip,H,654.815867768595,660.4810801177059,32.09463096051867,5.665212349110902
1986,5,M2_combo,H,654.815867768595,665.4980200848296,114.10837810723577,10.682152316234578
1986,5,M2_precip_oracle,H,654.815867768595,657.7273931239225,8.476979894714997,2.9115253553275124
1987,1,M2_Rar,R,355.5,1132.2616511825772,603358.6627478838,776.7616511825772
1987,1,M2_enso,R,355.5,862.5614550215006,257111.31916852127,507.0614550215006
1987,1,M2_precip,R,355.5,756.2952281686352,160636.8149227483,400.79522816863516
1987,1,M2_combo,R,355.5,1092.8093150151194,543625.0260080646,737.3093150151194
1987,1,M2_precip_oracle,R,355.5,161.41856517270048,37667.60334462331,194.08143482729952
1987,1,R_persist,R,355.5,2003.6,2716233.61,1648.1
1987,1,R_mean,R,355.5,640.7092592592593,81344.32156721537,285.2092592592593
1987,1,naive_persist,H,664.6300273224043,684.2446428571428,384.7331425756051,19.614615534738505
1987,1,M1,H,664.6300273224043,679.3897703112189,217.85001309585988,14.759742988814537
1987,1,M2_Rar,H,664.6300273224043,686.5064864846781,478.57946547863406,21.876459162273818
1987,1,M2_enso,H,664.6300273224043,681.1867237663736,274.12419713774426,16.55669644396926
1987,1,M2_precip,H,664.6300273224043,679.0906514613717,209.1096504884876,14.460624138967432
1987,1,M2_combo,H,664.6300273224043,685.7282999276008,445.13710692318443,21.098272605196485
1987,1,M2_precip_oracle,H,664.6300273224043,667.356871735438,7.435680452892733,2.726844413033632
1987,5,M2_Rar,R,2485.7,1132.2616511825772,1831795.3640496312,1353.4383488174226
1987,5,M2_enso,R,2485.7,862.5614550215006,2634578.73619492,1623.1385449784993
1987,5,M2_precip,R,2485.7,756.2952281686352,2990840.864833094,1729.4047718313645
1987,5,M2_combo,R,2485.7,1092.8093150151194,1940144.4603176494,1392.8906849848804
1987,5,M2_precip_oracle,R,2485.7,1139.3275839982712,1812718.682570332,1346.3724160017287
1987,5,R_persist,R,2485.7,2003.6,232420.40999999992,482.0999999999999
1987,5,R_mean,R,2485.7,640.7092592592593,3403990.833419066,1844.9907407407404
1987,5,naive_persist,H,691.9603825136612,684.2446428571428,59.53263844717059,7.715739656518394
1987,5,M1,H,691.9603825136612,669.5172020615803,503.6963488046673,22.443180452080924
1987,5,M2_Rar,H,691.9603825136612,691.0006563195042,0.9210743677511608,0.9597261941570423
1987,5,M2_enso,H,691.9603825136612,675.1107919168985,283.90870327851434,16.84959059676271
1987,5,M2_precip,H,691.9603825136612,668.8499290799277,534.0930579127637,23.110453433733483
1987,5,M2_combo,H,691.9603825136612,688.6762521070115,10.785512527881462,3.2841304066497514
1987,5,M2_precip_oracle,H,691.9603825136612,674.6631263079331,299.1950722465994,17.297256205728104
1988,1,M2_Rar,R,214.4,576.3690853644597,131021.61875958352,361.9690853644597
1988,1,M2_enso,R,214.4,445.4764788506991,53396.339078037585,231.0764788506991
1988,1,M2_precip,R,214.4,432.82521855504154,47709.57610081766,218.42521855504154
1988,1,M2_combo,R,214.4,309.4558915519785,9035.622518741493,95.05589155197848
1988,1,M2_precip_oracle,R,214.4,337.7563222537922,15216.782239981421,123.35632225379217
1988,1,R_persist,R,214.4,355.5,19909.21,141.1
1988,1,R_mean,R,214.4,635.5236363636365,177345.11710413234,421.1236363636365
1988,1,naive_persist,H,644.1396164383561,664.6300273224043,419.85693819711986,20.490410884048174
1988,1,M1,H,644.1396164383561,664.4571597961897,412.8025680974453,20.31754335783353
1988,1,M2_Rar,H,644.1396164383561,656.4903940896717,152.54170859223504,12.350777651315525
1988,1,M2_enso,H,644.1396164383561,653.8951450362622,95.17033822456278,9.75552859790605
1988,1,M2_precip,H,644.1396164383561,653.644304502322,90.33909519329559,9.504688063965887
1988,1,M2_combo,H,644.1396164383561,651.1982218880928,49.82391089505208,7.05860544973666
1988,1,M2_precip_oracle,H,644.1396164383561,651.7593434666613,58.06023998588467,7.619727028305192
1988,5,M2_Rar,R,447.6,576.3690853644597,16581.477345599502,128.76908536445967
1988,5,M2_enso,R,447.6,445.4764788506991,4.509342071528332,2.1235211493009274
1988,5,M2_precip,R,447.6,432.82521855504154,218.29416674628933,14.774781444958478
1988,5,M2_combo,R,447.6,309.4558915519785,19083.794698898735,138.14410844802154
1988,5,M2_precip_oracle,R,447.6,608.4698327760386,25879.103097390624,160.8698327760386
1988,5,R_persist,R,447.6,355.5,8482.410000000003,92.10000000000002
1988,5,R_mean,R,447.6,635.5236363636365,35315.29310413226,187.92363636363643
1988,5,naive_persist,H,683.4519178082193,664.6300273224043,354.2635614600112,18.821890485814947
1988,5,M1,H,683.4519178082193,664.1308278260999,373.3045180971531,19.32108998211936
1988,5,M2_Rar,H,683.4519178082193,640.5036170283342,1844.556539879472,42.94830077988502
1988,5,M2_enso,H,683.4519178082193,632.8111274913292,2564.489643919225,50.64079031689005
1988,5,M2_precip,H,683.4519178082193,632.0676195878175,2640.346103603185,51.384298220401774
1988,5,M2_combo,H,683.4519178082193,624.8172692247615,3438.022014505585,58.63464858345776
1988,5,M2_precip_oracle,H,683.4519178082193,654.9861710144222,810.2987405285671,28.465746793797052
1989,1,M2_Rar,R,1123.2,531.9185722973655,349613.7267460659,591.2814277026346
1989,1,M2_enso,R,1123.2,611.9249743264266,261402.15187751313,511.2750256735734
1989,1,M2_precip,R,1123.2,496.9001793128455,392251.465392762,626.2998206871546
1989,1,M2_combo,R,1123.2,502.3381020218327,385469.49636105227,620.8618979781673
1989,1,M2_precip_oracle,R,1123.2,719.3236228771049,163116.12799791506,403.8763771228952
1989,1,R_persist,R,1123.2,214.4,825917.4400000002,908.8000000000001
1989,1,R_mean,R,1123.2,628.0035714285714,245219.50286989805,495.19642857142867
1989,1,naive_persist,H,645.8410220994475,644.1396164383561,2.894781223593766,1.7014056610913713
1989,1,M1,H,645.8410220994475,649.3155632682281,12.072436333550892,3.474541168780547
1989,1,M2_Rar,H,645.8410220994475,639.9221561113574,35.03297458497035,5.918865988090147
1989,1,M2_enso,H,645.8410220994475,641.5306859857301,18.578997413216644,4.310336113717426
1989,1,M2_precip,H,645.8410220994475,639.2181108119865,43.86295392157786,6.6229112874609655
1989,1,M2_combo,H,645.8410220994475,639.3274403270016,42.42674750634007,6.513581772445946
1989,1,M2_precip_oracle,H,645.8410220994475,643.6899373741162,4.627165495553703,2.151084725331316
1989,5,M2_Rar,R,538.1,531.9185722973655,38.21004844289786,6.181427702634551
1989,5,M2_enso,R,538.1,611.9249743264266,5450.126834297551,73.82497432642663
1989,5,M2_precip,R,538.1,496.9001793128455,1697.425224653684,41.1998206871545
1989,5,M2_combo,R,538.1,502.3381020218327,1278.9133470008483,35.761897978167326
1989,5,M2_precip_oracle,R,538.1,812.365875666433,75221.77055507527,274.265875666433
1989,5,R_persist,R,538.1,214.4,104781.69000000003,323.70000000000005
1989,5,R_mean,R,538.1,628.0035714285714,8082.652155612232,89.90357142857135
1989,5,naive_persist,H,669.7203287671233,644.1396164383561,654.3728432471403,25.580712328767163
1989,5,M1,H,669.7203287671233,659.0747050509502,113.32930430634667,10.645623716173077
1989,5,M2_Rar,H,669.7203287671233,631.6418070629749,1449.973815173304,38.07852170414844
1989,5,M2_enso,H,669.7203287671233,636.4084434236829,1109.681705134519,33.311885343440395
1989,5,M2_precip,H,669.7203287671233,629.5554747063097,1613.2155017264533,40.16485406081358
1989,5,M2_combo,H,669.7203287671233,629.8794562809586,1587.2951204588353,39.8408724861647
1989,5,M2_precip_oracle,H,669.7203287671233,650.831762521857,356.7779348018158,18.88856624526636
1990,1,M2_Rar,R,1508.4,755.0887281753918,567477.8722580089,753.3112718246083
1990,1,M2_enso,R,1508.4,678.7475855649002,688323.1287779908,829.6524144350999
1990,1,M2_precip,R,1508.4,684.1165607002304,679443.1883038571,824.2834392997697
1990,1,M2_combo,R,1508.4,684.1888836480813,679323.9643180763,824.2111163519188
1990,1,M2_precip_oracle,R,1508.4,1144.508600485206,132416.95064083548,363.8913995147941
1990,1,R_persist,R,1508.4,1123.2,148379.04000000004,385.20000000000005
1990,1,R_mean,R,1508.4,636.6912280701754,759876.1830594031,871.7087719298247
1990,1,naive_persist,H,654.815867768595,645.8410220994475,80.54785478501562,8.974845669147498
1990,1,M1,H,654.815867768595,650.3734871873958,19.734745228216145,4.442380581199245
1990,1,M2_Rar,H,654.815867768595,646.4058554648624,70.72830694893419,8.410012303732628
1990,1,M2_enso,H,654.815867768595,644.8919576353414,98.48399233289291,9.923910133253571
1990,1,M2_precip,H,654.815867768595,644.9984281376969,96.38212090632848,9.817439630898093
1990,1,M2_combo,H,654.815867768595,644.9998623519363,96.353962339874,9.816005416658754
1990,1,M2_precip_oracle,H,654.815867768595,654.1283217432373,0.47271953698521646,0.687546025357733
1990,5,M2_Rar,R,531.3,755.0887281753918,50081.39485835942,223.78872817539184
1990,5,M2_enso,R,531.3,678.7475855649002,21740.790488918577,147.44758556490024
1990,5,M2_precip,R,531.3,684.1165607002304,23352.901224247205,152.8165607002304
1990,5,M2_combo,R,531.3,684.1888836480813,23375.010743156552,152.88888364808133
1990,5,M2_precip_oracle,R,531.3,557.5257821803797,687.7916509727227,26.225782180379724
1990,5,R_persist,R,531.3,1123.2,350345.6100000001,591.9000000000001
1990,5,R_mean,R,531.3,636.6912280701754,11107.310954139733,105.39122807017543
1990,5,naive_persist,H,664.470602739726,645.8410220994475,347.06127483263964,18.629580640278505
1990,5,M1,H,664.470602739726,659.0664108739243,29.205289722397794,5.404191865801749
1990,5,M2_Rar,H,664.470602739726,647.5513007394968,286.2627801749601,16.91930200022921
1990,5,M2_enso,H,664.470602739726,642.9673167194585,462.3913096694327,21.503286020267524
1990,5,M2_precip,H,664.470602739726,643.2897024656334,448.6305364210587,21.180900274092664
1990,5,M2_combo,H,664.470602739726,643.2940451729328,448.44659037970786,21.176557566793235
1990,5,M2_precip_oracle,H,664.470602739726,648.6483837103601,250.3426150132283,15.822219029365897
1991,1,M2_Rar,R,2485.7,885.8203942800999,2559614.7527984623,1599.8796057199
1991,1,M2_enso,R,2485.7,778.4234612001211,2914793.179936494,1707.2765387998788
1991,1,M2_precip,R,2485.7,883.8449643330437,2565939.555291585,1601.8550356669562
1991,1,M2_combo,R,2485.7,942.5744614006187,2381236.42787763,1543.1255385993811
1991,1,M2_precip_oracle,R,2485.7,1168.2702873561152,1735621.0477569483,1317.4297126438846
1991,1,R_persist,R,2485.7,1508.4,955115.2899999995,977.2999999999997
1991,1,R_mean,R,2485.7,651.7206896551724,3363480.1107728886,1833.9793103448274
1991,1,naive_persist,H,691.9603825136612,654.815867768595,1379.7149756464405,37.1445147450662
1991,1,M1,H,691.9603825136612,657.0325305332227,1219.954843967422,34.927851980438504
1991,1,M2_Rar,H,691.9603825136612,656.7242587180349,1241.5844201407037,35.23612379562633
1991,1,M2_enso,H,691.9603825136612,654.6555312804398,1391.651925532778,37.30485123322137
1991,1,M2_precip,H,691.9603825136612,656.6862071087821,1244.2674504941767,35.27417540487909
1991,1,M2_combo,H,691.9603825136612,657.8174807727084,1165.7377392923554,34.142901740952766
1991,1,M2_precip_oracle,H,691.9603825136612,662.1649340408305,887.7687496971084,29.795448472830685
1991,5,M2_Rar,R,324.3,885.8203942800999,315305.1531924789,561.5203942800999
1991,5,M2_enso,R,324.3,778.4234612001211,206228.11801237788,454.1234612001211
1991,5,M2_precip,R,324.3,883.8449643330437,313090.5671104672,559.5449643330437
1991,5,M2_combo,R,324.3,942.5744614006187,382263.3096202252,618.2744614006187
1991,5,M2_precip_oracle,R,324.3,395.9133596912569,5128.473286269339,71.6133596912569
1991,5,R_persist,R,324.3,1508.4,1402092.8100000003,1184.1000000000001
1991,5,R_mean,R,324.3,651.7206896551724,107204.30801426868,327.42068965517234
1991,5,naive_persist,H,644.7381147540983,654.815867768595,101.56110582119719,10.077753014496693
1991,5,M1,H,644.7381147540983,661.2035877688053,271.1118015980431,16.46547301470696
1991,5,M2_Rar,H,644.7381147540983,660.7017146337657,254.83652111811745,15.963599879667413
1991,5,M2_enso,H,644.7381147540983,654.321359022126,91.8385707006852,9.58324426802767
1991,5,M2_precip,H,644.7381147540983,660.5843561097686,251.10336510215438,15.846241355670259
1991,5,M2_combo,H,644.7381147540983,664.0734229335375,373.8541423938866,19.335308179439153
1991,5,M2_precip_oracle,H,644.7381147540983,645.5013509954467,0.5825295601076466,0.7632362413484088
1992,1,M2_Rar,R,447.6,1399.2384577701046,905615.7543070631,951.6384577701045
1992,1,M2_enso,R,447.6,681.2396599367336,54587.4906953525,233.63965993673355
1992,1,M2_precip,R,447.6,982.6313184036148,286258.51167271024,535.0313184036148
1992,1,M2_combo,R,447.6,1106.1297334541882,433661.4098432442,658.5297334541882
1992,1,M2_precip_oracle,R,447.6,636.1340353656525,35545.0824912571,188.53403536565247
1992,1,R_persist,R,447.6,2485.7,4153851.6099999994,2038.1
1992,1,R_mean,R,447.6,682.8050847457625,55321.43189026133,235.20508474576252
1992,1,naive_persist,H,683.4519178082193,691.9603825136612,72.3939716437514,8.508464705441952
1992,1,M1,H,683.4519178082193,683.6764284139031,0.05040501206450852,0.224510605683804
1992,1,M2_Rar,H,683.4519178082193,698.0006439130584,211.66543127362806,14.548726104839147
1992,1,M2_enso,H,683.4519178082193,684.0551538276349,0.36389369512036596,0.6032360194155899
1992,1,M2_precip,H,683.4519178082193,689.9089998196648,41.69390810253371,6.45708201144555
1992,1,M2_combo,H,683.4519178082193,692.307675037298,78.42443610038126,8.85575722907879
1992,1,M2_precip_oracle,H,683.4519178082193,683.1790798813399,0.07444053434381241,0.2728379268793333
1992,5,M2_Rar,R,1134.6,1399.2384577701046,70033.51333093946,264.63845777010465
1992,5,M2_enso,R,1134.6,681.2396599367336,205535.5979422805,453.36034006326634
1992,5,M2_precip,R,1134.6,982.6313184036148,23094.480186143464,151.96868159638507
1992,5,M2_combo,R,1134.6,1106.1297334541882,810.5560771895639,28.470266545811683
1992,5,M2_precip_oracle,R,1134.6,1137.2693374644641,7.125362499192198,2.6693374644642063
1992,5,R_persist,R,1134.6,2485.7,1825471.2099999997,1351.1
1992,5,R_mean,R,1134.6,682.8050847457625,204118.64544958354,451.79491525423737
1992,5,naive_persist,H,662.8175616438356,691.9603825136612,849.3040082507449,29.14282086982564
1992,5,M1,H,662.8175616438356,669.1957078116452,40.680748537944694,6.378146167809632
1992,5,M2_Rar,H,662.8175616438356,710.0,2226.182489233256,47.182438356164425
1992,5,M2_enso,H,662.8175616438356,667.5906449691298,22.782324430201896,4.7730833252942375
1992,5,M2_precip,H,662.8175616438356,685.636510069028,520.7044072315902,22.81894842519239
1992,5,M2_combo,H,662.8175616438356,693.0309938758812,912.8514872404148,30.213432232045648
1992,5,M2_precip_oracle,H,662.8175616438356,672.296688203711,89.85384033813625,9.479126559875453
1993,1,M2_Rar,R,538.1,625.1780688669706,7582.590077600878,87.07806886697063
1993,1,M2_enso,R,538.1,763.1787279507367,50660.43377592175,225.07872795073672
1993,1,M2_precip,R,538.1,665.3829771865082,16200.956281461173,127.28297718650822
1993,1,M2_combo,R,538.1,722.0434684515743,33835.19958599531,183.9434684515743
1993,1,M2_precip_oracle,R,538.1,870.2333479102213,110312.56079405206,332.13334791022123
1993,1,R_persist,R,538.1,447.6,8190.25,90.5
1993,1,R_mean,R,538.1,678.8849999999999,19820.41622499996,140.78499999999985
1993,1,naive_persist,H,669.7203287671233,683.4519178082193,188.5565375935466,13.731589041095958
1993,1,M1,H,669.7203287671233,677.7482309006734,64.4472126658587,8.027902133550128
1993,1,M2_Rar,H,669.7203287671233,674.6691773071717,24.491101872339204,4.948848540048402
1993,1,M2_enso,H,669.7203287671233,677.3370158500578,58.01392211934133,7.616687082934504
1993,1,M2_precip,H,669.7203287671233,675.4464214503533,32.78813741694055,5.726092683230036
1993,1,M2_combo,H,669.7203287671233,676.5417860917936,46.53228003229797,6.821457324670291
1993,1,M2_precip_oracle,H,669.7203287671233,679.4066033666548,93.82391561752996,9.686274599531544
1993,5,M2_Rar,R,1142.3,625.1780688669706,267415.0916587535,517.1219311330293
1993,5,M2_enso,R,1142.3,763.1787279507367,143732.93892025144,379.1212720492632
1993,5,M2_precip,R,1142.3,665.3829771865082,227449.84664928456,476.9170228134917
1993,5,M2_combo,R,1142.3,722.0434684515743,176615.55230911289,420.25653154842564
1993,5,M2_precip_oracle,R,1142.3,973.0882672533498,28632.61049912374,169.2117327466501
1993,5,R_persist,R,1142.3,447.6,482608.0899999999,694.6999999999999
1993,5,R_mean,R,1142.3,678.8849999999999,214753.46222500008,463.4150000000001
1993,5,naive_persist,H,667.6309863013698,683.4519178082193,250.30187374442107,15.820931506849433
1993,5,M1,H,667.6309863013698,667.7921870246764,0.025985673194568563,0.1612007233065924
1993,5,M2_Rar,H,667.6309863013698,655.6599050478281,143.30678637889713,11.971081253541684
1993,5,M2_enso,H,667.6309863013698,664.1019856054525,12.453845911785319,3.529000695917375
1993,5,M2_precip,H,667.6309863013698,658.1194083364277,90.47011538317302,9.511577964942148
1993,5,M2_combo,H,667.6309863013698,661.5855688234144,36.54707248276893,6.045417477955425
1993,5,M2_precip_oracle,H,667.6309863013698,668.3997481188244,0.590994731976039,0.7687618174545605
1994,1,M2_Rar,R,531.3,647.4475453071024,13490.252280865407,116.1475453071024
1994,1,M2_enso,R,531.3,842.9287393547277,97112.47119181682,311.6287393547277
1994,1,M2_precip,R,531.3,774.956806938984,59368.63956770132,243.656806938984
1994,1,M2_combo,R,531.3,869.09220063816,114103.57081197095,337.79220063816
1994,1,M2_precip_oracle,R,531.3,564.9550397317838,1132.6616993479502,33.65503973178386
1994,1,R_persist,R,531.3,538.1,46.240000000000926,6.800000000000068
